n,n_w,p,kappa,noise_std,lambda,iter,R_squared_ind,R_squared_sum
7500,200,10000,0.9,3.0,10.0,9,0.0001270663886054,0.0582043121157247
7500,200,10000,0.9,3.0,10.0,10,0.0007933959777536,0.1082664692456281
7500,200,10000,0.9,3.0,10.0,11,0.0040317081075234,0.0001819773679054
7500,200,10000,0.9,3.0,10.0,12,0.0036953587001885,0.0990099226246937
7500,200,10000,0.9,3.0,10.0,13,0.0005694118806268,0.8384602928458412
7500,200,10000,0.9,3.0,10.0,14,0.0011074190317795,1.2434153276630475
7500,200,10000,0.9,3.0,10.0,15,6.853225847266168e-06,0.0671950307419583
7500,200,10000,0.9,3.0,10.0,16,0.0065814274428109,0.4746962379862505
7500,200,10000,0.9,3.0,10.0,17,0.0026747500839178,1.4462650926144462
7500,200,10000,0.9,3.0,10.0,18,0.0039026017008753,2.65250352802638
7500,200,10000,0.9,3.0,10.0,19,0.0120267178586031,0.4140976694335202
7500,200,10000,0.9,3.0,10.0,20,0.0079686604325372,0.0938805527326153
7500,1000,5000,0.05,0.5,10.0,1,0.4775475626160811,1.355129319911212
7500,1000,5000,0.05,0.5,10.0,2,0.5003569078010249,1.4891036223276135
7500,1000,5000,0.05,0.5,10.0,3,0.4963758102281846,0.4629561255750511
7500,1000,5000,0.05,0.5,10.0,4,0.4711215040663776,0.230134880912132
7500,1000,5000,0.05,0.5,10.0,5,0.5001648667697167,0.0312633903922934
7500,1000,5000,0.05,0.5,10.0,6,0.4471174680018712,1.4394646814149878
7500,1000,5000,0.05,0.5,10.0,7,0.47618435079691,1.213145661208695
7500,1000,5000,0.05,0.5,10.0,8,0.4394340058270213,1.1748042096100773
7500,1000,5000,0.05,0.5,10.0,9,0.45845718529432,1.4867799258379903
7500,1000,5000,0.05,0.5,10.0,10,0.4555265207519406,1.4043033753402558
7500,1000,5000,0.05,0.5,10.0,11,0.4618079305486774,0.0465730867098337
7500,1000,5000,0.05,0.5,10.0,12,0.5158205137952208,0.5543927470397965
7500,1000,5000,0.05,0.5,10.0,13,0.5068910457503066,1.4259883753305151
7500,1000,5000,0.05,0.5,10.0,14,0.4667076664918534,0.012481858166711
7500,1000,5000,0.05,0.5,10.0,15,0.4656217143955325,1.367431544817858
7500,1000,5000,0.05,0.5,10.0,16,0.4799376070164574,0.6511691394897048
7500,1000,5000,0.05,0.5,10.0,17,0.4585532832984597,0.2457580085288457
7500,1000,5000,0.05,0.5,10.0,18,0.4871888582671319,0.0041953596528265
7500,1000,5000,0.05,0.5,10.0,19,0.4323908880353739,0.6834533006096133
7500,1000,5000,0.05,0.5,10.0,20,0.4832266569885922,0.6132445533519069
7500,1000,5000,0.05,0.5,10.0,21,0.4825002289254221,0.23225303353845
7500,1000,5000,0.05,0.5,10.0,22,0.4721318912239222,0.3872648414805679
7500,1000,5000,0.05,0.5,10.0,23,0.4462433466127778,0.3060893466502062
7500,1000,5000,0.05,0.5,10.0,24,0.4735421922249192,0.0252670298755118
7500,1000,5000,0.05,0.5,10.0,25,0.4768568961789329,1.4860449553472053
7500,1000,5000,0.05,0.5,10.0,26,0.5157583915776371,0.7254995844683436
7500,1000,5000,0.05,0.5,10.0,27,0.4830040861499347,1.1739769716772706
7500,1000,5000,0.05,0.5,10.0,28,0.460240493684493,0.2442332611877661
7500,1000,5000,0.05,0.5,10.0,29,0.4589752165491766,1.3728071641449695
7500,1000,5000,0.05,0.5,10.0,30,0.475631915059902,0.0213136945216208
7500,1000,5000,0.05,0.5,10.0,31,0.4764947963734212,0.9418756905957422
7500,1000,5000,0.05,0.5,10.0,32,0.4680342141581157,0.4255619329143664
7500,1000,5000,0.05,0.5,10.0,33,0.4691561881391797,0.5468434080945773
7500,1000,5000,0.05,0.5,10.0,34,0.465542995222436,1.00441406947861
7500,1000,5000,0.05,0.5,10.0,35,0.4720029733993977,0.0514102724330875
7500,1000,5000,0.05,0.5,10.0,36,0.4838816097203643,0.0072487150037271
7500,1000,5000,0.05,0.5,10.0,37,0.452055423106734,1.1824727935476536
7500,1000,5000,0.05,0.5,10.0,38,0.5226487945107997,1.4878328798574172
7500,1000,5000,0.05,0.5,10.0,39,0.493657802790209,1.33632416859145
7500,1000,5000,0.05,0.5,10.0,40,0.4859189211737216,1.1952348830175403
7500,1000,5000,0.05,0.5,10.0,41,0.4817320943715467,0.0058588174200138
7500,1000,5000,0.05,0.5,10.0,42,0.4864744933792896,0.0107838024747535
7500,1000,5000,0.05,0.5,10.0,43,0.4665543713673091,1.4723966177984316
7500,1000,5000,0.05,0.5,10.0,44,0.4663132135659623,0.3121366537572606
7500,1000,5000,0.05,0.5,10.0,45,0.443881209367694,0.667307320989707
7500,1000,5000,0.05,0.5,10.0,46,0.4560006984623446,0.5409082540160414
7500,1000,5000,0.05,0.5,10.0,47,0.435133969623562,1.329074138351311
7500,1000,5000,0.05,0.5,10.0,48,0.4567977220614415,0.4521196021600921
7500,1000,5000,0.05,0.5,10.0,49,0.4489642064512812,0.0004942559466539
7500,1000,5000,0.05,0.5,10.0,50,0.4919070733625609,1.4893097386777878
7500,1000,5000,0.05,0.5,10.0,51,0.478085530250925,1.4135696024286457
7500,1000,5000,0.05,0.5,10.0,52,0.4691620983329786,0.1153583467807406
7500,1000,5000,0.05,0.5,10.0,53,0.4974497395196717,1.1739879124435166
7500,1000,5000,0.05,0.5,10.0,54,0.4687551861358269,0.5541870651970804
7500,1000,5000,0.05,0.5,10.0,55,0.4827548285792332,0.0204303607418459
7500,1000,5000,0.05,0.5,10.0,56,0.4962126450279357,1.40146243386796
7500,1000,5000,0.05,0.5,10.0,57,0.4369156060490822,0.0054387618133714
7500,1000,5000,0.05,0.5,10.0,58,0.5073266826659296,0.0389483997672815
7500,1000,5000,0.05,0.5,10.0,59,0.4942394677767268,0.9587306768870096
7500,1000,5000,0.05,0.5,10.0,60,0.4917837382921475,0.215876321760142
7500,1000,5000,0.05,0.5,10.0,61,0.4424706612800619,0.5661121177170814
7500,1000,5000,0.05,0.5,10.0,62,0.4548550610733654,0.3880837468496571
7500,1000,5000,0.05,0.5,10.0,63,0.4813880026272571,0.8432624408851896
7500,1000,5000,0.05,0.5,10.0,64,0.4419276034993094,0.3744909228521283
7500,1000,5000,0.05,0.5,10.0,65,0.4679712455989478,0.5592027459245758
7500,1000,5000,0.05,0.5,10.0,66,0.4377839547648476,1.4893486320568698
7500,1000,5000,0.05,0.5,10.0,67,0.49048653437334,0.3787744711588011
7500,1000,5000,0.05,0.5,10.0,68,0.4853353799723797,1.2438555518544498
7500,1000,5000,0.05,0.5,10.0,69,0.4735214490727967,0.9202868314946286
7500,1000,5000,0.05,0.5,10.0,70,0.4579489745108613,1.399726011144419
7500,1000,5000,0.05,0.5,10.0,71,0.4698363845137768,1.7503113254187084
7500,1000,5000,0.05,0.5,10.0,72,0.4998207208423236,1.0740706114471743
7500,1000,5000,0.05,0.5,10.0,73,0.4208844266402906,1.3213153544646994
7500,1000,5000,0.05,0.5,10.0,74,0.4710864395988131,1.3007277501521817
7500,1000,5000,0.05,0.5,10.0,76,0.4975001964763323,0.4955574640037309
7500,1000,5000,0.05,0.5,10.0,77,0.478347066641586,1.2787287693104554
7500,1000,5000,0.05,0.5,10.0,78,0.4913884040877899,0.2785001499482141
7500,1000,5000,0.05,0.5,10.0,79,0.4796344311922033,0.0330586195939911
7500,1000,5000,0.05,0.5,10.0,80,0.4780710127892754,0.387129986936365
7500,1000,5000,0.05,0.5,10.0,81,0.5029624576628685,0.1875084475115161
7500,1000,5000,0.05,0.5,10.0,82,0.4585033539618084,0.5925425124541697
7500,1000,5000,0.05,0.5,10.0,83,0.444650476780331,1.475691629147193
7500,1000,5000,0.05,0.5,10.0,84,0.4593110523475602,1.2887852083789244
7500,1000,5000,0.05,0.5,10.0,85,0.5095705166150644,1.122809083457465
7500,1000,5000,0.05,0.5,10.0,86,0.4865938466856393,0.794433772998092
7500,1000,5000,0.05,0.5,10.0,87,0.4974526397498158,1.489433700419427
7500,1000,5000,0.05,0.5,10.0,88,0.49309202193007,1.431929661934335
7500,1000,5000,0.05,0.5,10.0,89,0.4383781632224119,0.8323890889385219
7500,1000,5000,0.05,0.5,10.0,90,0.4745236248578011,0.0907641263084655
7500,1000,5000,0.05,0.5,10.0,91,0.4616979957190447,0.6157983271928564
7500,1000,5000,0.05,0.5,10.0,92,0.4714348560859362,1.4465077086247289
7500,1000,5000,0.05,0.5,10.0,93,0.4696010166097818,1.4173709239633283
7500,1000,5000,0.05,0.5,10.0,94,0.4475594823284409,0.070867730573213
7500,1000,5000,0.05,0.5,10.0,95,0.4586340971396738,1.4587360069055042
7500,1000,5000,0.05,0.5,10.0,96,0.472584877730771,0.6289197021852306
7500,1000,5000,0.05,0.5,10.0,97,0.4934367911910983,0.0799539129737256
7500,1000,5000,0.05,0.5,10.0,98,0.4755611701313466,1.21464011362357
7500,1000,5000,0.05,0.5,10.0,99,0.4771243091220141,1.4819613664222318
7500,1000,5000,0.05,0.5,10.0,100,0.4880546533038249,1.3911011438943115
7500,1000,5000,0.05,2.0,10.0,1,0.1828302760924123,0.5971652980883975
7500,1000,5000,0.05,2.0,10.0,2,0.2014279899221976,1.044559233303351
7500,1000,5000,0.05,2.0,10.0,3,0.1601652706542599,1.297430702891992
7500,1000,5000,0.05,2.0,10.0,4,0.160726096656422,0.5643946327639378
7500,1000,5000,0.05,2.0,10.0,5,0.1612763752353976,0.636267080649691
7500,1000,5000,0.05,2.0,10.0,6,0.1849174222814387,1.060305323443247
7500,1000,5000,0.05,2.0,10.0,7,0.1679754631026423,0.8818183598871907
7500,1000,5000,0.05,2.0,10.0,8,0.1925162460727507,0.9745613327238012
7500,1000,5000,0.05,2.0,10.0,9,0.1766178107835896,1.2883948581155151
7500,1000,5000,0.05,2.0,10.0,10,0.1687407021016214,0.0715624435815261
7500,1000,5000,0.05,2.0,10.0,11,0.1885006300598199,0.522443745930479
7500,1000,5000,0.05,2.0,10.0,12,0.1491068167544091,0.5862076211456038
7500,1000,5000,0.05,2.0,10.0,13,0.1736115470440167,2.0937312842753526
7500,1000,5000,0.05,2.0,10.0,14,0.1545902226567833,0.0181076976802508
7500,1000,5000,0.05,2.0,10.0,15,0.1640110249120779,1.2912885199543038
7500,1000,5000,0.05,2.0,10.0,16,0.1392055676657946,0.3205636469607342
7500,1000,5000,0.05,2.0,10.0,17,0.1941834169428407,0.8388035642870572
7500,1000,5000,0.05,2.0,10.0,18,0.1499349323997126,0.7062561457028494
7500,1000,5000,0.05,2.0,10.0,19,0.1462827467874667,0.2670218723562821
7500,1000,5000,0.05,2.0,10.0,20,0.1857716924357595,1.1475959965277165
7500,1000,5000,0.05,2.0,10.0,21,0.1440495580568766,1.2978487687394955
7500,1000,5000,0.05,2.0,10.0,22,0.1538589167966083,0.1291158046444818
7500,1000,5000,0.05,2.0,10.0,23,0.1745938763082467,0.0285493202067951
7500,1000,5000,0.05,2.0,10.0,24,0.1698673431419149,0.0346997064266756
7500,1000,5000,0.05,2.0,10.0,25,0.120407976347778,0.1202184201572106
7500,1000,5000,0.05,2.0,10.0,26,0.1616344320758276,1.2978331915891643
7500,1000,5000,0.05,2.0,10.0,27,0.1824694153169312,1.2430922768319084
7500,1000,5000,0.05,2.0,10.0,28,0.1433960055533398,0.0063285126112179
7500,1000,5000,0.05,2.0,10.0,29,0.1849513350764712,0.9675877777871632
7500,1000,5000,0.05,2.0,10.0,30,0.1928669169860058,0.5807239158263202
7500,1000,5000,0.05,2.0,10.0,31,0.1680736974529404,0.7126040206612586
7500,1000,5000,0.05,2.0,10.0,32,0.1874840528450645,0.3641903049559071
7500,1000,5000,0.05,2.0,10.0,33,0.1668392068524884,0.809286466289236
7500,1000,5000,0.05,2.0,10.0,34,0.1921879044156992,1.292288629433466
7500,1000,5000,0.05,2.0,10.0,35,0.1552541904411018,0.0381941421828088
7500,1000,5000,0.05,2.0,10.0,36,0.1840881206734738,0.0044478469579727
7500,1000,5000,0.05,2.0,10.0,37,0.1671237498596321,1.1958073201573771
7500,1000,5000,0.05,2.0,10.0,38,0.1607836331828831,0.1351157360892176
7500,1000,5000,0.05,2.0,10.0,39,0.1687138303644075,0.698422390358325
7500,1000,5000,0.05,2.0,10.0,40,0.1892795467916189,1.2918949619537077
7500,1000,5000,0.05,2.0,10.0,41,0.1680921779187614,0.2509436419868824
7500,1000,5000,0.05,2.0,10.0,42,0.1687405620490958,1.297777604364028
7500,1000,5000,0.05,2.0,10.0,43,0.1602290072574735,1.276791724037217
7500,1000,5000,0.05,2.0,10.0,44,0.155951113194762,0.305903016392882
7500,1000,5000,0.05,2.0,10.0,45,0.1807099245273234,1.0794170155457623
7500,1000,5000,0.05,2.0,10.0,46,0.1406451197154401,1.4737960606958478
7500,1000,5000,0.05,2.0,10.0,47,0.1709655606738177,0.8808932566325931
7500,1000,5000,0.05,2.0,10.0,48,0.1869931082601906,0.4095375578317574
7500,1000,5000,0.05,2.0,10.0,49,0.1311151770468808,0.8962780896651366
7500,1000,5000,0.05,2.0,10.0,50,0.1618488123440422,0.6930850836745439
7500,1000,5000,0.05,2.0,10.0,51,0.169885761465382,0.0493348246857027
7500,1000,5000,0.05,2.0,10.0,52,0.1562434657897042,0.6093790562079072
7500,1000,5000,0.05,2.0,10.0,53,0.182754988067666,0.0878413657435519
7500,1000,5000,0.05,2.0,10.0,54,0.1411406289280349,0.339581556097882
7500,1000,5000,0.05,2.0,10.0,55,0.1424573208068792,0.2538214250767852
7500,1000,5000,0.05,2.0,10.0,56,0.1428328731601096,0.1050522958648292
7500,1000,5000,0.05,2.0,10.0,57,0.1443850012027026,0.7248610528034211
7500,1000,5000,0.05,2.0,10.0,58,0.1509968817359394,0.0423828845395928
7500,1000,5000,0.05,2.0,10.0,59,0.1550312427649598,0.0535885962266153
7500,1000,5000,0.05,2.0,10.0,60,0.1910058900562116,0.0344150783749184
7500,1000,5000,0.05,2.0,10.0,61,0.1991969393102482,0.7615910383561395
7500,1000,5000,0.05,2.0,10.0,62,0.1751933169475683,0.0663106436166291
7500,1000,5000,0.05,2.0,10.0,63,0.1964586950426824,1.006484717493115
7500,1000,5000,0.05,2.0,10.0,64,0.1628115259266618,1.1877374068680095
7500,1000,5000,0.05,2.0,10.0,65,0.1835081650895919,0.8819707596364884
7500,1000,5000,0.05,2.0,10.0,66,0.171720931588816,1.1125195521417952
7500,1000,5000,0.05,2.0,10.0,67,0.1437392070022983,0.3597280562481112
7500,1000,5000,0.05,2.0,10.0,68,0.1701249105282254,0.105721762083667
7500,1000,5000,0.05,2.0,10.0,69,0.169005658424574,0.0604054987384633
7500,1000,5000,0.05,2.0,10.0,70,0.2154837394070651,0.1726369164945124
7500,1000,5000,0.05,2.0,10.0,71,0.1304979106641286,0.4555094371447237
7500,1000,5000,0.05,2.0,10.0,72,0.1624948678635552,0.0402954715671731
7500,1000,5000,0.05,2.0,10.0,73,0.1992096385119021,0.0009250595491495
7500,1000,5000,0.05,2.0,10.0,74,0.1517874428151669,0.4196684561198382
7500,1000,5000,0.05,2.0,10.0,75,0.1424158864928124,1.2233357680423158
7500,1000,5000,0.05,2.0,10.0,76,0.1831169062589639,0.63361380709496
7500,1000,5000,0.05,2.0,10.0,77,0.1717429349879865,0.1707492479320111
7500,1000,5000,0.05,2.0,10.0,78,0.2025755233054237,0.003547340770144
7500,1000,5000,0.05,2.0,10.0,79,0.1645902916767541,1.1075924690056764
7500,1000,5000,0.05,2.0,10.0,80,0.1451798767874094,0.0012117850902253
7500,1000,5000,0.05,2.0,10.0,81,0.1847174321614993,0.6200270336351175
7500,1000,5000,0.05,2.0,10.0,82,0.1457309491683348,1.2351476939424135
7500,1000,5000,0.05,2.0,10.0,83,0.1514636334059563,0.1069959421268335
7500,1000,5000,0.05,2.0,10.0,84,0.1542892884901879,0.0870509291454458
7500,1000,5000,0.05,2.0,10.0,85,0.1683463668320008,0.0111887801695887
7500,1000,5000,0.05,2.0,10.0,86,0.1898006631522881,1.2976973953935582
7500,1000,5000,0.05,2.0,10.0,87,0.1592369104287822,0.9073173918658488
7500,1000,5000,0.05,2.0,10.0,88,0.195951205100414,0.049884458309328
7500,1000,5000,0.05,2.0,10.0,89,0.1727022829303911,13.327908901179248
7500,1000,5000,0.05,2.0,10.0,90,0.1447028500343108,1.2249194854049232
7500,1000,5000,0.05,2.0,10.0,91,0.1924397956316333,1.149158125000466
7500,1000,5000,0.05,2.0,10.0,92,0.1767278350147308,1.2200210447333717
7500,1000,5000,0.05,2.0,10.0,93,0.1408187489149641,0.918652641776306
7500,1000,5000,0.05,2.0,10.0,94,0.1497620122112541,0.0117068543871662
7500,1000,5000,0.05,2.0,10.0,95,0.1331543137806831,0.8656059139345625
7500,1000,5000,0.05,2.0,10.0,96,0.1698751967163594,0.2347755419905553
7500,1000,5000,0.05,2.0,10.0,97,0.1817640432386179,1.242009048688634
7500,1000,5000,0.05,2.0,10.0,98,0.1557965377767944,0.678236648120332
7500,1000,5000,0.05,2.0,10.0,99,0.1478992900920056,0.326161975669889
7500,1000,5000,0.05,2.0,10.0,100,0.1807034898102051,0.0279856658213787
7500,1000,5000,0.05,3.0,10.0,1,0.1012653048423481,0.4414419229932845
7500,1000,5000,0.05,3.0,10.0,2,0.0896115163154658,1.1738968004447194
7500,1000,5000,0.05,3.0,10.0,3,0.0837358228456652,0.0007210369707102
7500,1000,5000,0.05,3.0,10.0,4,0.0648938017842946,1.3540700747515249
7500,1000,5000,0.05,3.0,10.0,5,0.0576841014068035,0.0591118066883404
7500,1000,5000,0.05,3.0,10.0,6,0.0853395575854051,0.699713917975327
7500,1000,5000,0.05,3.0,10.0,7,0.1023700318844339,0.1540378255383511
7500,1000,5000,0.05,3.0,10.0,8,0.0868010645918832,0.2592677792709199
7500,1000,5000,0.05,3.0,10.0,9,0.1086767631250723,0.781920760726685
7500,1000,5000,0.05,3.0,10.0,10,0.088334226600192,0.4642204946288847
7500,1000,5000,0.05,3.0,10.0,11,0.0688774670396284,0.0998600025875036
7500,1000,5000,0.05,3.0,10.0,12,0.0771839708616179,1.0365974417057322
7500,1000,5000,0.05,3.0,10.0,13,0.1013636395618612,1.61353924021343
7500,1000,5000,0.05,3.0,10.0,14,0.0914393629097971,1.2880445791741004
7500,1000,5000,0.05,3.0,10.0,15,0.0846437299250024,1.056171536256066
7500,1000,5000,0.05,3.0,10.0,16,0.0746261507006407,0.1064421667684342
7500,1000,5000,0.05,3.0,10.0,17,0.0895208118199766,0.2903849073469261
7500,1000,5000,0.05,3.0,10.0,18,0.0686927415257534,1.563718026321369
7500,1000,5000,0.05,3.0,10.0,19,0.0942217184647127,0.0729030380676835
7500,1000,5000,0.05,3.0,10.0,20,0.0755283423701468,0.3788761749409162
7500,1000,5000,0.05,3.0,10.0,21,0.090073651935125,0.2537418481416799
7500,1000,5000,0.05,3.0,10.0,22,0.0901377561265467,1.4336129862718665
7500,1000,5000,0.05,3.0,10.0,23,0.0842635729092337,0.1756219896348854
7500,1000,5000,0.05,3.0,10.0,24,0.0809666014592598,0.1526836082101631
7500,1000,5000,0.05,3.0,10.0,25,0.0653744353540186,1.6232800751794136
7500,1000,5000,0.05,3.0,10.0,26,0.0850612964262183,1.4325516113149384
7500,1000,5000,0.05,3.0,10.0,27,0.0865168639327323,4.78881461081048e-05
7500,1000,5000,0.05,3.0,10.0,28,0.0707333723843524,1.023692108713374
7500,1000,5000,0.05,3.0,10.0,29,0.0794704250068421,0.2661550375280926
7500,1000,5000,0.05,3.0,10.0,30,0.0913165245453534,0.0609126018916201
7500,1000,5000,0.05,3.0,10.0,31,0.0520974637190783,1.5448714814829396
7500,1000,5000,0.05,3.0,10.0,32,0.0793533959477058,0.108625854597766
7500,1000,5000,0.05,3.0,10.0,33,0.0787113353283707,0.0328139587633927
7500,1000,5000,0.05,3.0,10.0,34,0.0653605397052202,0.7215262602144068
7500,1000,5000,0.05,3.0,10.0,35,0.0688815280704337,0.0223847555565819
7500,1000,5000,0.05,3.0,10.0,36,0.0779952666673965,0.2190877831076412
7500,1000,5000,0.05,3.0,10.0,37,0.0776599486436678,0.1251336332924144
7500,1000,5000,0.05,3.0,10.0,38,0.0830011173217869,0.5770386809887957
7500,1000,5000,0.05,3.0,10.0,39,0.0872403282840938,0.1151305999530348
7500,1000,5000,0.05,3.0,10.0,40,0.0912080992573445,0.2708905082461017
7500,1000,5000,0.05,3.0,10.0,41,0.0975486717985631,1.6306466111675002
7500,1000,5000,0.05,3.0,10.0,42,0.0767051816568254,1.2582167633535195
7500,1000,5000,0.05,3.0,10.0,43,0.096523104805311,1.132652446844019
7500,1000,5000,0.05,3.0,10.0,44,0.0832999083763,0.6721394552658099
7500,1000,5000,0.05,3.0,10.0,45,0.1202733893773993,1.542353788087927
7500,1000,5000,0.05,3.0,10.0,46,0.1005026778462255,3.588754538246669
7500,1000,5000,0.05,3.0,10.0,47,0.07493412287901,1.001897363995806
7500,1000,5000,0.05,3.0,10.0,48,0.0812951333899622,1.2617718253070749
7500,1000,5000,0.05,3.0,10.0,49,0.0963671477493734,1.2264572711491992
7500,1000,5000,0.05,3.0,10.0,50,0.0782205406171218,1.2890577371136076
7500,1000,5000,0.05,3.0,10.0,51,0.0700691706474456,0.2127446203567332
7500,1000,5000,0.05,3.0,10.0,52,0.0880552316830047,1.1895595988725318
7500,1000,5000,0.05,3.0,10.0,54,,0.3962344094730016
7500,1000,5000,0.05,3.0,10.0,55,0.1094142686759086,0.124423121578734
7500,1000,5000,0.05,3.0,10.0,56,0.0874417019039933,0.0120316447337923
7500,1000,5000,0.05,3.0,10.0,57,0.0721564721116264,1.6717780911381612
7500,1000,5000,0.05,3.0,10.0,58,0.0588600450161309,1.63468684880742
7500,1000,5000,0.05,3.0,10.0,59,0.0616656657503186,1.2063247004017597
7500,1000,5000,0.05,3.0,10.0,60,0.0756364065452083,0.9475938918133552
7500,1000,5000,0.05,3.0,10.0,61,0.06448647538699,0.519375387179251
7500,1000,5000,0.05,3.0,10.0,62,0.0901475279395113,1.6249430544840298
7500,1000,5000,0.05,3.0,10.0,63,0.0818388000098438,1.4702409783195391
7500,1000,5000,0.05,3.0,10.0,64,0.0890174628635199,0.5640222539319218
7500,1000,5000,0.05,3.0,10.0,65,0.1102439385902439,0.0029478150299171
7500,1000,5000,0.05,3.0,10.0,66,0.1083661000674253,0.3260441333731073
7500,1000,5000,0.05,3.0,10.0,67,0.0947195173293072,1.6054793623639527
7500,1000,5000,0.05,3.0,10.0,68,0.0806116501888048,1.440208194496906
7500,1000,5000,0.05,3.0,10.0,69,0.082680349839049,0.5281348306926251
7500,1000,5000,0.05,3.0,10.0,70,0.1013153199059253,1.5296805569984455
7500,1000,5000,0.05,3.0,10.0,71,0.054061707691421,0.3392696493446835
7500,1000,5000,0.05,3.0,10.0,72,0.086533114756769,0.0059349241181184
7500,1000,5000,0.05,3.0,10.0,73,0.0985147239872145,1.0863231353169358
7500,1000,5000,0.05,3.0,10.0,74,0.0827798185713509,1.6376416382716183
7500,1000,5000,0.05,3.0,10.0,75,0.0635499128103345,1.3885604295430714
7500,1000,5000,0.05,3.0,10.0,76,0.0552847600320556,0.1108231389001732
7500,1000,5000,0.05,3.0,10.0,77,0.0707464797189296,0.1081428373703529
7500,1000,5000,0.05,3.0,10.0,78,0.0832950507094843,1.2377958800294575
7500,1000,5000,0.05,3.0,10.0,79,0.0716643928974615,25.571479719213205
7500,1000,5000,0.05,3.0,10.0,80,0.092628573834506,0.0032766860722179
7500,1000,5000,0.05,3.0,10.0,81,0.0793385014985475,0.4616585951214996
7500,1000,5000,0.05,3.0,10.0,82,0.0982474984656482,0.3369820964539241
7500,1000,5000,0.05,3.0,10.0,83,0.0838166405337632,0.8075130264230245
7500,1000,5000,0.05,3.0,10.0,84,0.0894976859483476,1.385725829892068
7500,1000,5000,0.05,3.0,10.0,85,0.0991643335675319,0.1353738102712542
7500,1000,5000,0.05,3.0,10.0,86,0.0714991227841146,0.8351448216980473
7500,1000,5000,0.05,3.0,10.0,87,0.0810025863740365,0.0083107918139214
7500,1000,5000,0.05,3.0,10.0,88,0.0516594383559428,0.2842488895475349
7500,1000,5000,0.05,3.0,10.0,89,0.1254667684993834,1.7349363559181108
7500,1000,5000,0.05,3.0,10.0,90,0.0931041869621138,1.3128671145819173
7500,1000,5000,0.05,3.0,10.0,91,0.0868706565924801,1.27127642020117
7500,1000,5000,0.05,3.0,10.0,92,0.0734142351169031,0.8238980875238354
7500,1000,5000,0.05,3.0,10.0,93,0.0964522583032199,0.7441524048874805
7500,1000,5000,0.05,3.0,10.0,94,0.0615188280312045,0.1416378842268319
7500,1000,5000,0.05,3.0,10.0,95,0.0893615130481162,0.1891900030805391
7500,1000,5000,0.05,3.0,10.0,96,0.0869100336925413,0.0494972682372101
