n,n_w,p,df,kappa,noise_std,lambda,R_squared_ind,R_squared_sum
7500,1000,10000,3.0,0.05,2.0,7.073636363636363,0.009463711309222028,0.09621865763237525
7500,1000,10000,3.0,0.05,2.0,7.174545454545454,0.009487075897938053,0.09624028315853773
7500,1000,10000,3.0,0.05,2.0,7.275454545454545,0.009510034537768716,0.09626158142925043
7500,1000,10000,3.0,0.05,2.0,7.376363636363636,0.009532595738791042,0.09628256083988528
7500,1000,10000,3.0,0.05,2.0,7.477272727272727,0.009554767808524758,0.09630322947834966
7500,1000,10000,3.0,0.05,2.0,7.578181818181818,0.009576558856452906,0.0963235951398104
7500,1000,10000,3.0,0.05,2.0,7.679090909090909,0.009597976798528052,0.09634366534054366
7500,1000,10000,3.0,0.05,2.0,7.779999999999999,0.009619029361652156,0.09636344733097414
7500,1000,10000,3.0,0.05,2.0,7.880909090909091,0.009639724088119576,0.09638294810796078
7500,1000,10000,3.0,0.05,2.0,7.981818181818181,0.009660068340014432,0.09640217442638223
7500,1000,10000,3.0,0.05,2.0,8.082727272727272,0.009680069303554664,0.09642113281006438
7500,1000,10000,3.0,0.05,2.0,8.183636363636364,0.009699733993376628,0.09643982956210241
7500,1000,10000,3.0,0.05,2.0,8.284545454545453,0.009719069256754623,0.09645827077460818
7500,1000,10000,3.0,0.05,2.0,8.385454545454545,0.009738081777750943,0.09647646233792888
7500,1000,10000,3.0,0.05,2.0,8.486363636363636,0.009756778081292739,0.09649440994936632
7500,1000,10000,3.0,0.05,2.0,8.587272727272726,0.009775164537173173,0.0965121191214309
7500,1000,10000,3.0,0.05,2.0,8.688181818181818,0.009793247363973847,0.09652959518965842
7500,1000,10000,3.0,0.05,2.0,8.789090909090909,0.009811032632907118,0.09654684332002011
7500,1000,10000,3.0,0.05,2.0,8.889999999999999,0.00982852627157741,0.09656386851594714
7500,1000,10000,3.0,0.05,2.0,8.99090909090909,0.009845734067659677,0.09658067562499721
7500,1000,10000,3.0,0.05,2.0,9.091818181818182,0.009862661672495684,0.09659726934518134
7500,1000,10000,3.0,0.05,2.0,9.192727272727272,0.009879314604606717,0.09661365423097665
7500,1000,10000,3.0,0.05,2.0,9.293636363636365,0.009895698253124275,0.09662983469903616
7500,1000,10000,3.0,0.05,2.0,9.394545454545456,0.009911817881137574,0.09664581503362166
7500,1000,10000,3.0,0.05,2.0,9.495454545454544,0.009927678628959751,0.0966615993917703
7500,1000,10000,3.0,0.05,2.0,9.596363636363636,0.009943285517312668,0.09667719180821122
7500,1000,10000,3.0,0.05,2.0,9.697272727272727,0.009958643450431716,0.09669259620005062
7500,1000,10000,3.0,0.05,2.0,9.798181818181815,0.009973757219091333,0.09670781637123166
7500,1000,10000,3.0,0.05,2.0,9.899090909090908,0.009988631503552883,0.09672285601678901
7500,1000,10000,3.0,0.05,2.0,10.0,0.010003270876435419,0.09673771872690133
7500,1000,10000,3.0,0.05,3.0,0.01,0.011453510019477083,0.10031511615883057
7500,1000,10000,3.0,0.05,3.0,0.1109090909090909,0.011471769207034896,0.10006744379699846
7500,1000,10000,3.0,0.05,3.0,0.2118181818181818,0.011498163436346801,0.09984817233993902
7500,1000,10000,3.0,0.05,3.0,0.3127272727272727,0.011527930200760364,0.09965161878374176
7500,1000,10000,3.0,0.05,3.0,0.4136363636363636,0.011558570634429742,0.09947366622445719
7500,1000,10000,3.0,0.05,3.0,0.5145454545454545,0.0115887534299625,0.09931123070520075
7500,1000,10000,3.0,0.05,3.0,0.6154545454545455,0.011617778655228332,0.09916193954673196
7500,1000,10000,3.0,0.05,3.0,0.7163636363636363,0.011645299059033052,0.09902392686837773
7500,1000,10000,3.0,0.05,3.0,0.8172727272727273,0.011671168272999915,0.098895698131204
7500,1000,10000,3.0,0.05,3.0,0.9181818181818182,0.0116953551004758,0.09877603733303253
7500,1000,10000,3.0,0.05,3.0,1.019090909090909,0.011717893788775057,0.09866394161042114
7500,1000,10000,3.0,0.05,3.0,1.12,0.011738854612625218,0.09855857403565892
7500,1000,10000,3.0,0.05,3.0,1.220909090909091,0.011758326261839374,0.09845922883314448
7500,1000,10000,3.0,0.05,3.0,1.3218181818181818,0.01177640525149585,0.09836530527864347
7500,1000,10000,3.0,0.05,3.0,1.4227272727272726,0.011793189586928446,0.09827628779776706
7500,1000,10000,3.0,0.05,3.0,1.5236363636363637,0.011808775041675622,0.09819173057323802
7500,1000,10000,3.0,0.05,3.0,1.6245454545454543,0.011823253054204248,0.09811124548607367
7500,1000,10000,3.0,0.05,3.0,1.7254545454545454,0.011836709631130784,0.09803449255877116
7500,1000,10000,3.0,0.05,3.0,1.8263636363636364,0.011849224874711009,0.09796117230148707
7500,1000,10000,3.0,0.05,3.0,1.9272727272727272,0.011860872893501238,0.09789101952332532
7500,1000,10000,3.0,0.05,3.0,2.028181818181818,0.011871721943039995,0.09782379828420133
7500,1000,10000,3.0,0.05,3.0,2.129090909090909,0.011881834698929165,0.09775929774372422
7500,1000,10000,3.0,0.05,3.0,2.2299999999999995,0.011891268600132883,0.09769732872218824
7500,1000,10000,3.0,0.05,3.0,2.3309090909090906,0.01190007622312413,0.09763772083179689
7500,1000,10000,3.0,0.05,3.0,2.4318181818181817,0.011908305662279827,0.09758032006819196
7500,1000,10000,3.0,0.05,3.0,2.5327272727272723,0.011916000901522636,0.09752498677632578
7500,1000,10000,3.0,0.05,3.0,2.6336363636363638,0.011923202168447488,0.09747159392289538
7500,1000,10000,3.0,0.05,3.0,2.7345454545454544,0.011929946266211106,0.09742002562146872
7500,1000,10000,3.0,0.05,3.0,2.835454545454545,0.011936266881062987,0.09737017586716545
7500,1000,10000,3.0,0.05,3.0,2.936363636363636,0.011942194865039845,0.09732194744611533
7500,1000,10000,3.0,0.05,3.0,3.037272727272727,0.01194775849436235,0.09727525099147781
7500,1000,10000,3.0,0.05,3.0,3.1381818181818177,0.011952983704673863,0.09723000416297918
7500,1000,10000,3.0,0.05,3.0,3.239090909090909,0.011957894304589248,0.09718613093104879
7500,1000,10000,3.0,0.05,3.0,3.34,0.011962512169173656,0.09714356094993613
7500,1000,10000,3.0,0.05,3.0,3.4409090909090905,0.011966857415008941,0.09710222900684187
7500,1000,10000,3.0,0.05,3.0,3.541818181818181,0.011970948558473127,0.0970620745362545
7500,1000,10000,3.0,0.05,3.0,3.6427272727272726,0.01197480265878314,0.09702304119043517
7500,1000,10000,3.0,0.05,3.0,3.743636363636363,0.01197843544725266,0.09698507645843023
7500,1000,10000,3.0,0.05,3.0,3.8445454545454543,0.011981861444107544,0.09694813132716715
7500,1000,10000,3.0,0.05,3.0,3.945454545454545,0.011985094064088176,0.09691215997917471
7500,1000,10000,3.0,0.05,3.0,4.046363636363636,0.011988145711958479,0.09687711952227053
7500,1000,10000,3.0,0.05,3.0,4.147272727272727,0.011991027868933898,0.09684296974724088
7500,1000,10000,3.0,0.05,3.0,4.248181818181818,0.011993751170943428,0.09680967291010188
7500,1000,10000,3.0,0.05,3.0,4.349090909090909,0.011996325479547825,0.09677719353600214
7500,1000,10000,3.0,0.05,3.0,4.449999999999999,0.01199875994625301,0.09674549824224044
7500,1000,10000,3.0,0.05,3.0,4.550909090909091,0.012001063070881451,0.09671455557819639
7500,1000,10000,3.0,0.05,3.0,4.651818181818181,0.012003242754595309,0.0966843358802739
7500,1000,10000,3.0,0.05,3.0,4.752727272727272,0.01200530634810322,0.09665481114019513
7500,1000,10000,3.0,0.05,3.0,4.853636363636364,0.012007260695527433,0.09662595488519694
7500,1000,10000,3.0,0.05,3.0,4.954545454545454,0.012009112174357304,0.09659774206885943
7500,1000,10000,3.0,0.05,3.0,5.055454545454545,0.012010866731871623,0.09657014897145635
7500,1000,10000,3.0,0.05,3.0,5.156363636363636,0.012012529918371517,0.0965431531088425
7500,1000,10000,3.0,0.05,3.0,5.257272727272727,0.012014106917531166,0.09651673314902018
7500,1000,10000,3.0,0.05,3.0,5.3581818181818175,0.01201560257414091,0.09649086883561592
7500,1000,10000,3.0,0.05,3.0,5.459090909090909,0.012017021419489758,0.09646554091759366
7500,1000,10000,3.0,0.05,3.0,5.56,0.012018367694608742,0.09644073108460378
7500,1000,10000,3.0,0.05,3.0,5.66090909090909,0.012019645371574126,0.0964164219074342
7500,1000,10000,3.0,0.05,3.0,5.761818181818182,0.012020858173049842,0.09639259678308716
7500,1000,10000,3.0,0.05,3.0,5.862727272727272,0.012022009590229484,0.0963692398840574
7500,1000,10000,3.0,0.05,3.0,5.963636363636363,0.012023102899323658,0.09634633611143169
7500,1000,10000,3.0,0.05,3.0,6.064545454545455,0.012024141176722859,0.09632387105146963
7500,1000,10000,3.0,0.05,3.0,6.165454545454545,0.012025127312954232,0.09630183093535957
7500,1000,10000,3.0,0.05,3.0,6.266363636363636,0.01202606402553828,0.0962802026018764
7500,1000,10000,3.0,0.05,3.0,6.367272727272727,0.01202695387084204,0.09625897346269108
7500,1000,10000,3.0,0.05,3.0,6.468181818181818,0.012027799255015684,0.09623813147011302
7500,1000,10000,3.0,0.05,3.0,6.569090909090908,0.012028602444091017,0.09621766508705984
7500,1000,10000,3.0,0.05,3.0,6.67,0.012029365573313727,0.09619756325907489
7500,1000,10000,3.0,0.05,3.0,6.7709090909090905,0.012030090655773573,0.09617781538822581
7500,1000,10000,3.0,0.05,3.0,6.871818181818181,0.012030779590391632,0.096158411308737
7500,1000,10000,3.0,0.05,3.0,6.972727272727273,0.012031434169317526,0.0961393412642145
7500,1000,10000,3.0,0.05,3.0,7.073636363636363,0.01203205608478553,0.09612059588634791
7500,1000,10000,3.0,0.05,3.0,7.174545454545454,0.0120326469354734,0.09610216617496888
7500,1000,10000,3.0,0.05,3.0,7.275454545454545,0.012033208232404037,0.0960840434793662
7500,1000,10000,3.0,0.05,3.0,7.376363636363636,0.012033741404426652,0.09606621948076763
7500,1000,10000,3.0,0.05,3.0,7.477272727272727,0.012034247803311037,0.0960486861758944
7500,1000,10000,3.0,0.05,3.0,7.578181818181818,0.012034728708484953,0.09603143586151916
7500,1000,10000,3.0,0.05,3.0,7.679090909090909,0.012035185331442752,0.0960144611199481
7500,1000,10000,3.0,0.05,3.0,7.779999999999999,0.012035618819850652,0.09599775480536651
7500,1000,10000,3.0,0.05,3.0,7.880909090909091,0.012036030261371868,0.09598131003098292
7500,1000,10000,3.0,0.05,3.0,7.981818181818181,0.012036420687232936,0.09596512015692057
7500,1000,10000,3.0,0.05,3.0,8.082727272727272,0.012036791075550668,0.09594917877880277
7500,1000,10000,3.0,0.05,3.0,8.183636363636364,0.01203714235443791,0.09593347971698338
7500,1000,10000,3.0,0.05,3.0,8.284545454545453,0.012037475404904059,0.09591801700638242
7500,1000,10000,3.0,0.05,3.0,8.385454545454545,0.01203779106356592,0.09590278488688567
7500,1000,10000,3.0,0.05,3.0,8.486363636363636,0.012038090125182543,0.09588777779426991
7500,1000,10000,3.0,0.05,3.0,8.587272727272726,0.012038373345026568,0.09587299035161977
7500,1000,10000,3.0,0.05,3.0,8.688181818181818,0.012038641441104243,0.09585841736120762
7500,1000,10000,3.0,0.05,3.0,8.789090909090909,0.012038895096234648,0.09584405379680304
7500,1000,10000,3.0,0.05,3.0,8.889999999999999,0.01203913495999809,0.09582989479638715
7500,1000,10000,3.0,0.05,3.0,8.99090909090909,0.012039361650562795,0.09581593565524624
7500,1000,10000,3.0,0.05,3.0,9.091818181818182,0.01203957575639874,0.09580217181942055
7500,1000,10000,3.0,0.05,3.0,9.192727272727272,0.01203977783788569,0.09578859887948954
7500,1000,10000,3.0,0.05,3.0,9.293636363636365,0.012039968428823641,0.09577521256466714
7500,1000,10000,3.0,0.05,3.0,9.394545454545456,0.012040148037851363,0.09576200873719608
7500,1000,10000,3.0,0.05,3.0,9.495454545454544,0.012040317149780067,0.09574898338701734
7500,1000,10000,3.0,0.05,3.0,9.596363636363636,0.01204047622684711,0.09573613262670208
7500,1000,10000,3.0,0.05,3.0,9.697272727272727,0.012040625709895853,0.09572345268662985
7500,1000,10000,3.0,0.05,3.0,9.798181818181815,0.012040766019485895,0.09571093991039857
7500,1000,10000,3.0,0.05,3.0,9.899090909090908,0.012040897556938563,0.09569859075045431
7500,1000,10000,3.0,0.05,3.0,10.0,0.012041020705321847,0.09568640176392536
7500,1000,10000,3.0,0.5,0.5,0.01,0.02775158690832218,3.7063539972738058
7500,1000,10000,3.0,0.5,0.5,0.1109090909090909,0.028423610695989022,3.700991773113338
7500,1000,10000,3.0,0.5,0.5,0.2118181818181818,0.029060941616075538,3.695257365154904
7500,1000,10000,3.0,0.5,0.5,0.3127272727272727,0.029661411392453613,3.689357804751156
7500,1000,10000,3.0,0.5,0.5,0.4136363636363636,0.030225695042032312,3.6834184473345153
7500,1000,10000,3.0,0.5,0.5,0.5145454545454545,0.03075563448332033,3.6775173417689375
7500,1000,10000,3.0,0.5,0.5,0.6154545454545455,0.03125350121565492,3.6717035897007504
7500,1000,10000,3.0,0.5,0.5,0.7163636363636363,0.031721657285865686,3.666007890722838
7500,1000,10000,3.0,0.5,0.5,0.8172727272727273,0.032162398107589064,3.6604489272102656
7500,1000,10000,3.0,0.5,0.5,0.9181818181818182,0.0325778826030528,3.6550373861328893
7500,1000,10000,3.0,0.5,0.5,1.019090909090909,0.032970106572763044,3.6497785705847194
7500,1000,10000,3.0,0.5,0.5,1.12,0.03334089768148683,3.644674136311753
7500,1000,10000,3.0,0.5,0.5,1.220909090909091,0.033691921079596565,3.6397232681910787
7500,1000,10000,3.0,0.5,0.5,1.3218181818181818,0.034024689946070386,3.6349234890364217
7500,1000,10000,3.0,0.5,0.5,1.4227272727272726,0.034340577947088446,3.6302712219111952
7500,1000,10000,3.0,0.5,0.5,1.5236363636363637,0.034640832035705296,3.625762184276958
7500,1000,10000,3.0,0.5,0.5,1.6245454545454543,0.03492658479014441,3.6213916657238174
7500,1000,10000,3.0,0.5,0.5,1.7254545454545454,0.03519886590940828,3.6171547241138513
7500,1000,10000,3.0,0.5,0.5,1.8263636363636364,0.03545861271494457,3.6130463239634203
7500,1000,10000,3.0,0.5,0.5,1.9272727272727272,0.035706679631271124,3.6090614335919335
7500,1000,10000,3.0,0.5,0.5,2.028181818181818,0.03594384668330076,3.605195092642025
7500,1000,10000,3.0,0.5,0.5,2.129090909090909,0.03617082707953957,3.601442458206526
7500,1000,10000,3.0,0.5,0.5,2.2299999999999995,0.03638827396305853,3.597798835460145
7500,1000,10000,3.0,0.5,0.5,2.3309090909090906,0.03659678641453546,3.5942596970534177
7500,1000,10000,3.0,0.5,0.5,2.4318181818181817,0.03679691478857381,3.590820694363093
7500,1000,10000,3.0,0.5,0.5,2.5327272727272723,0.03698916545870817,3.5874776628602936
7500,1000,10000,3.0,0.5,0.5,2.6336363636363638,0.03717400503958749,3.5842266232565976
7500,1000,10000,3.0,0.5,0.5,2.7345454545454544,0.0373518641476845,3.5810637796509495
7500,1000,10000,3.0,0.5,0.5,2.835454545454545,0.03752314075498614,3.5779855155803277
7500,1000,10000,3.0,0.5,0.5,2.936363636363636,0.03768820318372355,3.574988388641451
7500,1000,10000,3.0,0.5,0.5,3.037272727272727,0.037847392784398186,3.5720691241764255
7500,1000,10000,3.0,0.5,0.5,3.1381818181818177,0.038001026334175084,3.5692246083857455
7500,1000,10000,3.0,0.5,0.5,3.239090909090909,0.03814939818813062,3.566451881135465
7500,1000,10000,3.0,0.5,0.5,3.34,0.03829278221180813,3.563748128653132
7500,1000,10000,3.0,0.5,0.5,3.4409090909090905,0.03843143352000774,3.5611106762530413
7500,1000,10000,3.0,0.5,0.5,3.541818181818181,0.03856559004365525,3.5585369811907865
7500,1000,10000,3.0,0.5,0.5,3.6427272727272726,0.03869547394391171,3.556024625716776
7500,1000,10000,3.0,0.5,0.5,3.743636363636363,0.03882129289034575,3.5535713103754913
7500,1000,10000,3.0,0.5,0.5,3.8445454545454543,0.03894324121795747,3.551174847580525
7500,1000,10000,3.0,0.5,0.5,3.945454545454545,0.03906150097606694,3.5488331554825363
7500,1000,10000,3.0,0.5,0.5,4.046363636363636,0.03917624288053968,3.546544252138139
7500,1000,10000,3.0,0.5,0.5,4.147272727272727,0.03928762717947009,3.5443062499808327
7500,1000,10000,3.0,0.5,0.5,4.248181818181818,0.0393958044412712,3.542117350590169
7500,1000,10000,3.0,0.5,0.5,4.349090909090909,0.039500916273090304,3.5399758397518353
7500,1000,10000,3.0,0.5,0.5,4.449999999999999,0.039603095976569413,3.5378800827989934
7500,1000,10000,3.0,0.5,0.5,4.550909090909091,0.03970246914718403,3.5358285202235487
7500,1000,10000,3.0,0.5,0.5,4.651818181818181,0.03979915422270023,3.5338196635451524
7500,1000,10000,3.0,0.5,0.5,4.752727272727272,0.0398932629856841,3.531852091425075
7500,1000,10000,3.0,0.5,0.5,4.853636363636364,0.03998490102446173,3.5299244460121253
7500,1000,10000,3.0,0.5,0.5,4.954545454545454,0.040074168156459165,3.5280354295076877
7500,1000,10000,3.0,0.5,0.5,5.055454545454545,0.04016115881743341,3.5261838009373028
7500,1000,10000,3.0,0.5,0.5,5.156363636363636,0.040245962419740745,3.5243683731165496
7500,1000,10000,3.0,0.5,0.5,5.257272727272727,0.04032866368246283,3.5225880097995215
7500,1000,10000,3.0,0.5,0.5,5.3581818181818175,0.04040934293592225,3.5208416229986206
7500,1000,10000,3.0,0.5,0.5,5.459090909090909,0.04048807640286553,3.519128170465021
7500,1000,10000,3.0,0.5,0.5,5.56,0.040564936458362066,3.517446653319655
7500,1000,10000,3.0,0.5,0.5,5.66090909090909,0.0406399918702677,3.5157961138252496
7500,1000,10000,3.0,0.5,0.5,5.761818181818182,0.04071330802191993,3.5141756332903085
7500,1000,10000,3.0,0.5,0.5,5.862727272727272,0.04078494711857167,3.5125843300967374
7500,1000,10000,3.0,0.5,0.5,5.963636363636363,0.040854968378926534,3.5110213578430574
7500,1000,10000,3.0,0.5,0.5,6.064545454545455,0.040923428213011294,3.5094859035959245
7500,1000,10000,3.0,0.5,0.5,6.165454545454545,0.04099038038750371,3.5079771862429077
7500,1000,10000,3.0,0.5,0.5,6.266363636363636,0.041055876179533615,3.506494454940109
7500,1000,10000,3.0,0.5,0.5,6.367272727272727,0.04111996451988055,3.5050369876485554
7500,1000,10000,3.0,0.5,0.5,6.468181818181818,0.04118269212640787,3.5036040897537055
7500,1000,10000,3.0,0.5,0.5,6.569090909090908,0.041244103628500055,3.5021950927627934
7500,1000,10000,3.0,0.5,0.5,6.67,0.04130424168319969,3.500809353075111
7500,1000,10000,3.0,0.5,0.5,6.7709090909090905,0.04136314708368245,3.4994462508206126
7500,1000,10000,3.0,0.5,0.5,6.871818181818181,0.04142085886065065,3.4981051887625867
7500,1000,10000,3.0,0.5,0.5,6.972727272727273,0.04147741437717881,3.4967855912603794
7500,1000,10000,3.0,0.5,0.5,7.073636363636363,0.041532849417496964,3.495486903288485
7500,1000,10000,3.0,0.5,0.5,7.174545454545454,0.041587198270158936,3.4942085895084696
7500,1000,10000,3.0,0.5,0.5,7.275454545454545,0.0416404938060039,3.4929501333905746
7500,1000,10000,3.0,0.5,0.5,7.376363636363636,0.04169276755128769,3.49171103638189
7500,1000,10000,3.0,0.5,0.5,7.477272727272727,0.04174404975632819,3.4904908171183386
7500,1000,10000,3.0,0.5,0.5,7.578181818181818,0.041794369459981696,3.489289010677814
7500,1000,10000,3.0,0.5,0.5,7.679090909090909,0.041843754550243514,3.488105167872013
7500,1000,10000,3.0,0.5,0.5,7.779999999999999,0.04189223182124012,3.4869388545746887
7500,1000,10000,3.0,0.5,0.5,7.880909090909091,0.04193982702686133,3.485789651084134
7500,1000,10000,3.0,0.5,0.5,7.981818181818181,0.04198656493126105,3.4846571515179248
7500,1000,10000,3.0,0.5,0.5,8.082727272727272,0.04203246935643797,3.4835409632380747
7500,1000,10000,3.0,0.5,0.5,8.183636363636364,0.04207756322708983,3.4824407063047538
7500,1000,10000,3.0,0.5,0.5,8.284545454545453,0.04212186861292361,3.4813560129570447
7500,1000,10000,3.0,0.5,0.5,8.385454545454545,0.042165406768586294,3.4802865271191137
7500,1000,10000,3.0,0.5,0.5,8.486363636363636,0.04220819817137207,3.4792319039304083
7500,1000,10000,3.0,0.5,0.5,8.587272727272726,0.042250262556848654,3.478191809298495
7500,1000,10000,3.0,0.5,0.5,8.688181818181818,0.04229161895253525,3.477165919473336
7500,1000,10000,3.0,0.5,0.5,8.789090909090909,0.042332285709755585,3.4761539206417185
7500,1000,10000,3.0,0.5,0.5,8.889999999999999,0.04237228053377993,3.4751555085408676
7500,1000,10000,3.0,0.5,0.5,8.99090909090909,0.04241162051236305,3.4741703880900516
7500,1000,10000,3.0,0.5,0.5,9.091818181818182,0.04245032214277614,3.473198273039319
7500,1000,10000,3.0,0.5,0.5,9.192727272727272,0.04248840135742484,3.4722388856343662
7500,1000,10000,3.0,0.5,0.5,9.293636363636365,0.0425258735481393,3.471291956296762
7500,1000,10000,3.0,0.5,0.5,9.394545454545456,0.04256275358921544,3.4703572233186017
7500,1000,10000,3.0,0.5,0.5,9.495454545454544,0.04259905585928197,3.469434432570947
7500,1000,10000,3.0,0.5,0.5,9.596363636363636,0.042634794262062285,3.4685233372252453
7500,1000,10000,3.0,0.5,0.5,9.697272727272727,0.04266998224609617,3.4676236974871175
7500,1000,10000,3.0,0.5,0.5,9.798181818181815,0.042704632823481484,3.4667352803417892
7500,1000,10000,3.0,0.5,0.5,9.899090909090908,0.04273875858769208,3.4658578593107414
